running_sec,lub_sec,idletravel_m,h1_cuttingtime_sec,h2_cuttingtime_sec,h1_cuttinglength_m,h2_cuttinglength_m,h1_piercings,h2_piercings,file_name
6150600,11288,93904.375,2193416,0,138152.375,0.0,93903,0,20210712_224239.bin
6151199,11887,93942.65625,2193629,0,138206.875,0.0,93954,0,20210712_225239.bin
6151798,12486,93959.0390625,2193729,0,138232.4375,0.0,93978,0,20210712_230239.bin
6152397,13085,93959.0390625,2193729,0,138232.4375,0.0,93978,0,20210712_231239.bin
6152996,13684,93959.0390625,2193729,0,138232.4375,0.0,93978,0,20210712_232239.bin
6153595,14283,93960.25,2193917,0,138284.265625,0.0,93988,0,20210712_233239.bin
6154194,14882,93961.46875,2194105,0,138336.09375,0.0,93998,0,20210712_234239.bin
6154793,15481,93963.4921875,2194395,0,138416.21875,0.0,94014,0,20210712_235239.bin
6155391,16079,93964.0546875,2194497,0,138444.734375,0.0,94019,0,20210713_000239.bin
6155990,16678,93967.640625,2194666,0,138491.5625,0.0,94028,0,20210713_001239.bin
6156589,17277,93970.4140625,2194938,0,138563.875,0.0,94042,0,20210713_002239.bin
6157188,17876,93974.1953125,2195238,0,138646.875,0.0,94058,0,20210713_003239.bin
6157787,18475,93978.25,2195431,0,138700.59375,0.0,94069,0,20210713_004239.bin
6158386,19074,93981.0703125,2195659,0,138763.53125,0.0,94081,0,20210713_005239.bin
6158985,19673,93985.125,2195988,0,138854.265625,0.0,94098,0,20210713_010239.bin
6159584,20272,93989.265625,2196209,0,138915.46875,0.0,94110,0,20210713_011239.bin
6160182,20870,93992.125,2196409,0,138970.734375,0.0,94121,0,20210713_012239.bin
6160781,21469,93996.03125,2196739,0,139061.640625,0.0,94138,0,20210713_013239.bin
6161380,22068,94000.1015625,2197077,0,139155.25,0.0,94157,0,20210713_014239.bin
6161979,22667,94003.90625,2197300,0,139217.171875,0.0,94168,0,20210713_015239.bin
6162578,23266,94006.515625,2197488,0,139268.96875,0.0,94178,0,20210713_020239.bin
6163177,23865,94010.71875,2197763,0,139345.03125,0.0,94193,0,20210713_021239.bin
6163776,24464,94014.65625,2198050,0,139424.3125,0.0,94208,0,20210713_022239.bin
6164375,25063,94018.765625,2198275,0,139486.421875,0.0,94220,0,20210713_023239.bin
6164973,25661,94022.5546875,2198613,0,139579.75,0.0,94238,0,20210713_024239.bin
6165572,26260,94026.625,2198842,0,139643.078125,0.0,94251,0,20210713_025239.bin
6166171,26859,94032.1484375,2199203,0,139743.09375,0.0,94270,0,20210713_030239.bin
6166770,27458,94035.0234375,2199447,0,139810.296875,0.0,94283,0,20210713_031239.bin
6167369,28057,94037.7890625,2199659,0,139868.890625,0.0,94294,0,20210713_032239.bin
6167968,28656,94040.2578125,2199747,0,139893.203125,0.0,94299,0,20210713_033239.bin
6168567,231,94046.2890625,2200171,0,140010.15625,0.0,94322,0,20210713_034239.bin
6169165,829,94048.2578125,2200521,0,140106.875,0.0,94340,0,20210713_035239.bin
6169764,1428,94048.7421875,2200633,0,140137.03125,0.0,94346,0,20210713_040239.bin
6170363,2027,94048.7421875,2200633,0,140137.03125,0.0,94346,0,20210713_041239.bin
6170962,2626,94048.7421875,2200633,0,140137.03125,0.0,94346,0,20210713_042239.bin
6174495,6159,94059.6328125,0,0,0.0,0.0,0,0,20210713_082144.bin
6175094,6758,94059.6328125,0,0,0.0,0.0,0,0,20210713_083144.bin
6175693,7357,94059.6328125,0,0,0.0,0.0,0,0,20210713_084144.bin
6176292,7956,94059.6328125,0,0,0.0,0.0,0,0,20210713_085144.bin
6176890,8554,94059.6328125,0,0,0.0,0.0,0,0,20210713_090144.bin
6177488,9152,94059.6328125,0,0,0.0,0.0,0,0,20210713_091144.bin
6178085,9749,94062.875,2200788,0,140161.59375,0.0,94423,0,20210713_092144.bin
6178683,10347,94062.875,2200788,0,140161.59375,0.0,94423,0,20210713_093144.bin
6179281,10945,94065.7890625,2200938,0,140215.15625,0.0,94437,0,20210713_094144.bin
6179880,11544,94070.484375,2201218,0,140316.0625,0.0,94462,0,20210713_095144.bin
6180479,12143,94072.875,2201362,0,140367.8125,0.0,94475,0,20210713_100144.bin
6181078,12742,94075.875,2201572,0,140442.671875,0.0,94493,0,20210713_101144.bin
6181676,13340,94080.046875,2201796,0,140522.75,0.0,94514,0,20210713_102144.bin
6182275,13939,94082.9140625,2201988,0,140592.09375,0.0,94531,0,20210713_103144.bin
6182874,14538,94087.21875,2202228,0,140677.359375,0.0,94553,0,20210713_104144.bin
6183473,15137,94089.609375,2202373,0,140728.921875,0.0,94566,0,20210713_105144.bin
6184071,15735,94093.0,2202628,0,140820.84375,0.0,94587,0,20210713_110144.bin
6184608,16272,94096.78125,0,0,0.0,0.0,0,0,20210713_111144.bin
6185207,16871,94100.2890625,2203088,0,140984.859375,0.0,94629,0,20210713_112144.bin
6185805,17469,94103.953125,2203238,0,141038.6875,0.0,94644,0,20210713_113144.bin
6186403,18067,94106.6953125,2203417,0,141103.15625,0.0,94660,0,20210713_114144.bin
6187000,18664,94108.734375,2203527,0,141141.671875,0.0,94670,0,20210713_115144.bin
6187778,19442,94108.7265625,0,0,0.0,0.0,0,0,20210713_121347.bin
6188377,20041,94120.9921875,2203740,0,141211.3125,0.0,94713,0,20210713_122347.bin
6188975,20639,94132.5546875,2203886,0,141256.84375,0.0,94750,0,20210713_123347.bin
6189574,21238,94132.796875,2203899,0,141256.984375,0.0,94762,0,20210713_124347.bin
6190172,21836,94133.171875,2203942,0,141258.6875,0.0,94806,0,20210713_125347.bin
6191189,22853,94133.546875,0,0,0.0,0.0,0,0,20210713_132253.bin
6191787,23451,94135.2890625,2204367,0,141287.890625,0.0,95353,0,20210713_133253.bin
6192385,24049,94147.203125,2204544,0,141345.1875,0.0,95393,0,20210713_134253.bin
6192983,24647,94169.1328125,2204829,0,141436.5625,0.0,95460,0,20210713_135253.bin
6193581,25245,94183.3515625,2205080,0,141517.875,0.0,95513,0,20210713_140253.bin
6194178,25842,94207.03125,2205431,0,141629.515625,0.0,95590,0,20210713_141253.bin
6194776,26440,94218.8203125,2205604,0,141685.53125,0.0,95629,0,20210713_142253.bin
6195373,27037,94236.21875,2205866,0,141769.625,0.0,95687,0,20210713_143253.bin
6195971,27635,94254.8359375,2206160,0,141862.703125,0.0,95753,0,20210713_144253.bin
6196568,28232,94278.515625,2206506,0,141974.078125,0.0,95830,0,20210713_145253.bin
6197166,28830,94292.9140625,2206759,0,142056.875,0.0,95884,0,20210713_150253.bin
6197763,270,94321.2578125,2207060,0,142150.34375,0.0,95953,0,20210713_151253.bin
6198360,867,94343.5390625,2207390,0,142257.65625,0.0,96026,0,20210713_152253.bin
6198957,1464,94355.1015625,2207528,0,142301.640625,0.0,96060,0,20210713_153253.bin
6199555,2062,94367.015625,2207715,0,142359.609375,0.0,96100,0,20210713_154253.bin
6200152,2659,94370.9296875,2207849,0,142391.046875,0.0,96148,0,20210713_155253.bin
6200750,3257,94379.015625,2207989,0,142414.046875,0.0,96208,0,20210713_160253.bin
6201706,4213,94379.1875,0,0,0.0,0.0,0,0,20210713_162410.bin
6202305,4812,94379.609375,2208120,0,142415.265625,0.0,96211,0,20210713_163410.bin
6202903,5410,94389.796875,2208319,0,142448.109375,0.0,96240,0,20210713_164410.bin
6203501,6008,94403.90625,2208598,0,142540.625,0.0,96296,0,20210713_165410.bin
6204099,6606,94427.515625,2208929,0,142645.796875,0.0,96374,0,20210713_170410.bin
6204697,7204,94439.4296875,2209106,0,142703.375,0.0,96414,0,20210713_171410.bin
6205295,7802,94463.2578125,2209459,0,142818.3125,0.0,96494,0,20210713_172410.bin
6205894,8401,94475.171875,2209638,0,142876.015625,0.0,96534,0,20210713_173410.bin
6206493,9000,94475.171875,2209638,0,142876.015625,0.0,96534,0,20210713_174410.bin
6207091,9598,94475.171875,2209638,0,142876.015625,0.0,96534,0,20210713_175410.bin
6207690,10197,94475.171875,2209638,0,142876.015625,0.0,96534,0,20210713_180410.bin
6208289,10796,94475.3046875,2209640,0,142876.109375,0.0,96535,0,20210713_181410.bin
6208887,11394,94483.0234375,2210134,0,142885.96875,0.0,96618,0,20210713_182410.bin
6209485,11992,94490.09375,2210642,0,142896.171875,0.0,96712,0,20210713_183410.bin
6210083,12590,94494.640625,2211001,0,142903.1875,0.0,96797,0,20210713_184410.bin
6210681,13188,94501.6015625,2211525,0,142912.34375,0.0,96870,0,20210713_185410.bin
6211279,13786,94506.8203125,2211960,0,142919.71875,0.0,96928,0,20210713_190410.bin
6211877,14384,94511.2578125,2212430,0,142927.0,0.0,97020,0,20210713_191410.bin
6212475,14982,94512.6171875,2212569,0,142929.421875,0.0,97043,0,20210713_192410.bin
6213073,15580,94519.0546875,2212705,0,142942.734375,0.0,97134,0,20210713_193410.bin
6213672,16179,94520.578125,2212711,0,142943.828125,0.0,97141,0,20210713_194410.bin
6214270,16777,94526.1484375,2212871,0,142952.0,0.0,97187,0,20210713_195410.bin
6214868,17375,94533.78125,2212987,0,142959.921875,0.0,97206,0,20210713_200410.bin
6215467,17974,94533.78125,2212987,0,142959.921875,0.0,97206,0,20210713_201410.bin
6216066,18573,94533.78125,2212987,0,142959.921875,0.0,97206,0,20210713_202410.bin
6216665,19172,94535.390625,2213007,0,142961.125,0.0,97215,0,20210713_203410.bin
6217263,19770,94538.46875,2213093,0,142964.984375,0.0,97260,0,20210713_204410.bin
6217861,20368,94543.578125,2213143,0,142973.265625,0.0,97295,0,20210713_205410.bin
6218460,20967,94543.578125,2213143,0,142973.265625,0.0,97295,0,20210713_210410.bin
6219058,21565,94543.984375,2213225,0,142974.4375,0.0,97297,0,20210713_211410.bin
6219656,22163,94549.5859375,2213331,0,142977.859375,0.0,97327,0,20210713_212410.bin
6220254,22761,94550.609375,2213447,0,142982.3125,0.0,97342,0,20210713_213410.bin
6220853,23360,94551.9765625,2213491,0,142984.140625,0.0,97344,0,20210713_214410.bin
6221451,23958,94554.9453125,2213564,0,142985.859375,0.0,97381,0,20210713_215410.bin
6222049,24556,94559.1875,2213828,0,142993.8125,0.0,97422,0,20210713_220410.bin
6222647,25154,94563.828125,2213905,0,142996.640625,0.0,97430,0,20210713_221410.bin
6223186,25693,94564.3984375,2214034,0,142998.5,0.0,97432,0,20210713_222410.bin
6223784,26291,94566.1328125,2214095,0,142999.234375,0.0,97433,0,20210713_223410.bin
6224383,26890,94572.3984375,2214260,0,143037.734375,0.0,97446,0,20210713_224410.bin
6224981,27488,94584.3125,2214440,0,143095.296875,0.0,97486,0,20210713_225410.bin
6225579,28086,94596.0859375,2214603,0,143149.765625,0.0,97524,0,20210713_230410.bin
6226177,28684,94606.453125,2214755,0,143199.953125,0.0,97558,0,20210713_231410.bin
6226775,426,94632.140625,2215027,0,143290.609375,0.0,97621,0,20210713_232410.bin
6227373,1024,94650.84375,2215308,0,143382.671875,0.0,97686,0,20210713_233410.bin
6227971,1622,94662.671875,2215485,0,143440.15625,0.0,97726,0,20210713_234410.bin
6228570,2221,94676.1875,2215717,0,143519.046875,0.0,97774,0,20210713_235410.bin
6229168,2819,94698.4140625,2216014,0,143612.59375,0.0,97846,0,20210714_000410.bin
6229766,3417,94710.4140625,2216199,0,143674.484375,0.0,97887,0,20210714_001410.bin
6230365,4016,94722.2421875,2216360,0,143727.75,0.0,97926,0,20210714_002410.bin
6230963,4614,94728.9296875,2216488,0,143748.21875,0.0,97986,0,20210714_003410.bin
6231561,5212,94740.171875,2216735,0,143787.28125,0.0,98100,0,20210714_004410.bin
6232159,5810,94744.90625,2216809,0,143798.9375,0.0,98132,0,20210714_005410.bin
6232757,6408,94757.2421875,2217087,0,143842.40625,0.0,98252,0,20210714_010410.bin
6233356,7007,94764.859375,2217225,0,143864.265625,0.0,98312,0,20210714_011410.bin
6233954,7605,94777.09375,2217423,0,143897.171875,0.0,98397,0,20210714_012410.bin
6234552,8203,94790.0078125,2217625,0,143930.78125,0.0,98491,0,20210714_013410.bin
6235150,8801,94799.15625,2217807,0,143958.203125,0.0,98575,0,20210714_014410.bin
6235748,9399,94816.2109375,2218049,0,143997.8125,0.0,98679,0,20210714_015410.bin
6236346,9997,94824.421875,2218177,0,144018.40625,0.0,98742,0,20210714_020410.bin
6236944,10595,94837.828125,2218419,0,144057.953125,0.0,98853,0,20210714_021410.bin
6237542,11193,94849.546875,2218573,0,144082.1875,0.0,98918,0,20210714_022410.bin
6238140,11791,94865.4921875,2218886,0,144132.171875,0.0,99055,0,20210714_023410.bin
6238738,12389,94876.7890625,2219048,0,144156.171875,0.0,99127,0,20210714_024410.bin
6239336,12987,94894.4765625,2219322,0,144199.28125,0.0,99243,0,20210714_025410.bin
6239935,13586,94904.78125,2219525,0,144232.8125,0.0,99337,0,20210714_030410.bin
6240473,14124,94904.78125,0,0,0.0,0.0,0,0,20210714_081321.bin
6241072,14723,94904.78125,0,0,0.0,0.0,0,0,20210714_082318.bin
6241671,15322,94904.78125,0,0,0.0,0.0,0,0,20210714_083318.bin
6242269,15920,94904.78125,0,0,0.0,0.0,0,0,20210714_084318.bin
6242868,16519,94913.84375,2219706,0,144263.609375,0.0,99428,0,20210714_085318.bin
6243467,17118,94925.2890625,2219923,0,144300.0,0.0,99525,0,20210714_090318.bin
6244066,17717,94927.96875,2219976,0,144308.828125,0.0,99558,0,20210714_091318.bin
6244664,18315,94937.078125,2220129,0,144334.453125,0.0,99629,0,20210714_092318.bin
6245262,18913,94948.5859375,2220360,0,144369.34375,0.0,99749,0,20210714_093318.bin
6245861,19512,94948.59375,2220364,0,144369.71875,0.0,99751,0,20210714_094318.bin
6246459,20110,94948.71875,2220366,0,144369.875,0.0,99752,0,20210714_095318.bin
6247056,20707,94948.7734375,2220369,0,144370.109375,0.0,99753,0,20210714_100318.bin
6247654,21305,94949.4140625,2220369,0,144370.109375,0.0,99753,0,20210714_101318.bin
6248251,21902,94951.0546875,2220377,0,144370.875,0.0,99758,0,20210714_102318.bin
6248849,22500,94952.6953125,2220381,0,144371.28125,0.0,99760,0,20210714_103318.bin
6249446,23097,94954.5390625,2220416,0,144372.359375,0.0,99770,0,20210714_104318.bin
6250043,23694,94955.390625,2220481,0,144374.25,0.0,99788,0,20210714_105318.bin
6250640,24291,94960.2578125,2220599,0,144391.96875,0.0,99845,0,20210714_110318.bin
6251237,24888,94971.8359375,2220875,0,144435.359375,0.0,99969,0,20210714_111318.bin
6251835,25486,94978.1640625,2220904,0,144441.3125,0.0,99976,0,20210714_112318.bin
6252432,26083,94978.3125,2220905,0,144441.53125,0.0,99977,0,20210714_113318.bin
6253029,26680,94986.5859375,2221143,0,144453.375,0.0,100128,0,20210714_114318.bin
6253627,27278,94988.796875,2221190,0,144455.9375,0.0,100148,0,20210714_115318.bin
6254225,27876,94992.2578125,2221302,0,144461.1875,0.0,100221,0,20210714_120318.bin
6254823,28474,94997.7890625,2221453,0,144470.125,0.0,100255,0,20210714_121318.bin
6255421,29072,95015.8828125,2221953,0,144501.125,0.0,100364,0,20210714_122318.bin
6256019,29670,95033.2265625,2222349,0,144525.796875,0.0,100446,0,20210714_123318.bin
6256617,594,95037.265625,2222461,0,144533.546875,0.0,100456,0,20210714_124318.bin
6257215,1192,95049.8515625,2222804,0,144554.46875,0.0,100531,0,20210714_125318.bin
6257812,1789,95070.1875,2223193,0,144578.578125,0.0,100615,0,20210714_130318.bin
6258410,2387,95078.3359375,2223250,0,144591.3125,0.0,100661,0,20210714_131318.bin
6259008,2985,95099.03125,2223393,0,144627.0625,0.0,100762,0,20210714_132318.bin
6259606,3583,95110.34375,2223473,0,144642.5,0.0,100816,0,20210714_133318.bin
6260204,4181,95110.34375,2223473,0,144642.5,0.0,100816,0,20210714_134318.bin
6260802,4779,95130.078125,2223616,0,144672.015625,0.0,100906,0,20210714_135318.bin
6261400,5377,95135.5,2223655,0,144681.53125,0.0,100928,0,20210714_140318.bin
6261998,5975,95144.3359375,2223768,0,144699.28125,0.0,101031,0,20210714_141318.bin
6262596,6573,95144.390625,2223768,0,144699.28125,0.0,101031,0,20210714_142318.bin
6263194,7171,95149.4453125,2223773,0,144700.546875,0.0,101032,0,20210714_143318.bin
6263792,7769,95154.578125,2223830,0,144713.65625,0.0,101064,0,20210714_144318.bin
6264390,8367,95156.84375,2223877,0,144718.28125,0.0,101128,0,20210714_145318.bin
6264987,8964,95169.8203125,2224049,0,144748.09375,0.0,101273,0,20210714_150318.bin
6265585,9562,95188.5234375,2224218,0,144778.734375,0.0,101414,0,20210714_151318.bin
6266182,10159,95203.5859375,2224439,0,144799.34375,0.0,101528,0,20210714_152318.bin
6266780,10757,95207.2578125,2224524,0,144804.328125,0.0,101562,0,20210714_153318.bin
6267377,11354,95211.609375,2224614,0,144809.359375,0.0,101612,0,20210714_154318.bin
6267974,11951,95218.8125,2224848,0,144820.875,0.0,101760,0,20210714_155318.bin
6268571,12548,95227.453125,2225123,0,144834.59375,0.0,101934,0,20210714_160318.bin
6269169,13146,95229.4140625,2225141,0,144839.453125,0.0,101942,0,20210714_161318.bin
6269766,13743,95229.9140625,2225164,0,144840.78125,0.0,101950,0,20210714_162318.bin
6270363,14340,95232.5390625,2225387,0,144846.328125,0.0,102055,0,20210714_163318.bin
6270962,14939,95233.21875,2225417,0,144847.09375,0.0,102063,0,20210714_164318.bin
6271560,15537,95246.5,2225623,0,144859.078125,0.0,102162,0,20210714_165318.bin
6272159,16136,95261.6796875,2225924,0,144877.203125,0.0,102297,0,20210714_170318.bin
6272757,16734,95278.1875,2226278,0,144900.703125,0.0,102459,0,20210714_171318.bin
6273356,17333,95301.453125,2226708,0,144930.25,0.0,102640,0,20210714_172318.bin
6273955,17932,95301.453125,2226711,0,144930.546875,0.0,102640,0,20210714_173318.bin
6274553,18530,95305.3203125,2226774,0,144931.390625,0.0,102645,0,20210714_174318.bin
6275152,19129,95309.5390625,2226947,0,144933.546875,0.0,102660,0,20210714_175318.bin
6275750,19727,95311.296875,2227032,0,144934.546875,0.0,102669,0,20210714_180318.bin
6276348,20325,95311.6953125,2227081,0,144935.171875,0.0,102672,0,20210714_181318.bin
6276946,20923,95312.0859375,2227153,0,144935.96875,0.0,102677,0,20210714_182318.bin
6277544,21521,95312.4765625,2227229,0,144936.78125,0.0,102683,0,20210714_183318.bin
6278142,22119,95313.4609375,2227373,0,144938.375,0.0,102693,0,20210714_184318.bin
6278739,22716,95314.515625,2227517,0,144939.984375,0.0,102703,0,20210714_185318.bin
6279337,23314,95314.515625,2227517,0,144939.984375,0.0,102703,0,20210714_190318.bin
6279935,23912,95316.9921875,2227517,0,144939.984375,0.0,102703,0,20210714_191318.bin
6280532,24509,95318.203125,2227653,0,144941.578125,0.0,102714,0,20210714_192318.bin
6281130,25107,95318.875,2227715,0,144942.359375,0.0,102719,0,20210714_193318.bin
6281727,25704,95320.703125,2227977,0,144945.921875,0.0,102736,0,20210714_194318.bin
6282324,26301,95322.21875,2228138,0,144948.09375,0.0,102747,0,20210714_195318.bin
6282922,26899,95323.984375,2228288,0,144950.671875,0.0,102761,0,20210714_200318.bin
6283519,27496,95326.328125,2228400,0,144952.125,0.0,102769,0,20210714_201318.bin
6284116,28093,95330.421875,2228825,0,144957.171875,0.0,102804,0,20210714_202318.bin
6284713,28690,95335.109375,2229384,0,144964.171875,0.0,102845,0,20210714_203318.bin
6285310,29287,95339.2265625,2229901,0,144970.515625,0.0,102884,0,20210714_204318.bin
6285908,29885,95345.6484375,2230337,0,144975.765625,0.0,102919,0,20210714_205318.bin
6286505,30482,95348.6484375,2230685,0,144979.609375,0.0,102943,0,20210714_210318.bin
6287102,31079,95352.7421875,2231192,0,144985.0625,0.0,102976,0,20210714_211318.bin
6287699,31676,95355.6171875,2231459,0,144988.265625,0.0,102995,0,20210714_212318.bin
6288296,32273,95360.1796875,2232014,0,144995.046875,0.0,103039,0,20210714_213318.bin
6288893,32870,95366.9765625,2232535,0,145001.46875,0.0,103079,0,20210714_214318.bin
6289490,33467,95372.2109375,2233091,0,145008.34375,0.0,103121,0,20210714_215318.bin
6290087,34064,95376.7109375,2233611,0,145014.671875,0.0,103159,0,20210714_220318.bin
6290684,34661,95380.96875,2234128,0,145021.03125,0.0,103199,0,20210714_221318.bin
6291281,35258,95387.7578125,2234648,0,145027.296875,0.0,103239,0,20210714_222318.bin
6291878,35855,95393.078125,2235208,0,145034.125,0.0,103282,0,20210714_223318.bin
6292475,36452,95398.2109375,2235766,0,145041.03125,0.0,103324,0,20210714_224318.bin
6293072,37049,95402.9140625,2236321,0,145047.78125,0.0,103368,0,20210714_225318.bin
6293670,37647,95409.2734375,2236786,0,145053.421875,0.0,103403,0,20210714_230318.bin
6294267,38244,95413.984375,2237302,0,145059.75,0.0,103442,0,20210714_231318.bin
6294864,38841,95419.1875,2237858,0,145066.546875,0.0,103485,0,20210714_232318.bin
6295461,39438,95423.2109375,2238352,0,145072.578125,0.0,103523,0,20210714_233318.bin
6296058,40035,95430.1484375,2238913,0,145079.421875,0.0,103565,0,20210714_234318.bin
6296656,40633,95435.4609375,2239471,0,145086.234375,0.0,103608,0,20210714_235318.bin
6297253,41230,95440.015625,2239974,0,145092.546875,0.0,103645,0,20210715_000318.bin
6297850,41827,95440.015625,2239974,0,145092.546875,0.0,103645,0,20210715_001318.bin
6298448,117,95452.8828125,2240014,0,145092.890625,0.0,103650,0,20210715_002318.bin
6299045,714,95457.359375,2240569,0,145099.8125,0.0,103692,0,20210715_003318.bin
